market_ticker,event_ticker,series_ticker,market_type,title,yes_sub_title,no_sub_title,result,result_binary,status,open_time,close_time,expected_expiration_time,volume,open_interest,tipoff_ts_used,tipoff_source,candle_ts,price_at_start_yes_bid,price_at_start_yes_ask,price_at_start_mid,price_at_start_last,n_candles_in_window
KXNBAGAME-26MAY10SASMIN-SAS,KXNBAGAME-26MAY10SASMIN,KXNBAGAME,game_winner,Game 4: San Antonio at Minnesota Winner?,San Antonio,San Antonio,no,0,finalized,2026-05-01T17:00:00Z,2026-05-11T02:21:15Z,2026-05-10T20:00:00Z,25946274.28,11635423.80,1778434200,expected_expiration-150m,1778434200,0.64,0.65,0.645,0.65,111
KXNBAGAME-26MAY12MINSAS-MIN,KXNBAGAME-26MAY12MINSAS,KXNBAGAME,game_winner,Game 5: Minnesota at San Antonio Winner?,Minnesota,Minnesota,no,0,finalized,2026-05-07T07:06:00Z,2026-05-13T02:42:52Z,2026-05-12T20:00:00Z,26132172.64,16901625.55,1778607000,expected_expiration-150m,1778607000,0.22,0.23,0.225,0.22,111
KXNBAGAME-26APR28PHIBOS-PHI,KXNBAGAME-26APR28PHIBOS,KXNBAGAME,game_winner,Game 5: Philadelphia at Boston Winner?,Philadelphia,Philadelphia,yes,1,finalized,2026-04-25T23:48:00Z,2026-04-29T01:34:45Z,2026-04-29T02:00:00Z,12966909.68,5313520.22,1777419000,expected_expiration-150m,1777419000,0.2,0.21,0.20500000000000002,0.21,111
KXNBAGAME-26APR28PORSAS-SAS,KXNBAGAME-26APR28PORSAS,KXNBAGAME,game_winner,Game 5: Portland at San Antonio Winner?,San Antonio,San Antonio,yes,1,finalized,2026-04-25T23:48:00Z,2026-04-29T04:27:31Z,2026-04-29T04:30:00Z,9137418.53,5057486.33,1777428000,expected_expiration-150m,1777428000,0.86,0.87,0.865,0.87,111
KXNBAGAME-26APR27OKCPHX-PHX,KXNBAGAME-26APR27OKCPHX,KXNBAGAME,game_winner,Game 4: Oklahoma City at Phoenix Winner?,Phoenix,Phoenix,no,0,finalized,2026-04-21T07:06:00Z,2026-04-28T04:18:21Z,2026-04-28T04:30:00Z,11182108.89,8201743.75,1777341600,expected_expiration-150m,1777341600,0.17,0.18,0.175,0.18,111
KXNBAGAME-26APR27OKCPHX-OKC,KXNBAGAME-26APR27OKCPHX,KXNBAGAME,game_winner,Game 4: Oklahoma City at Phoenix Winner?,Oklahoma City,Oklahoma City,yes,1,finalized,2026-04-21T07:06:00Z,2026-04-28T04:18:21Z,2026-04-28T04:30:00Z,8108257.83,4616589.16,1777341600,expected_expiration-150m,1777341600,0.82,0.83,0.825,0.83,111
KXNBAGAME-26APR29TORCLE-CLE,KXNBAGAME-26APR29TORCLE,KXNBAGAME,game_winner,Game 5: Toronto at Cleveland Winner?,Cleveland,Cleveland,yes,1,finalized,2026-04-27T05:16:00Z,2026-04-30T02:18:59Z,2026-04-30T02:30:00Z,7759602.22,4223192.63,1777507200,expected_expiration-150m,1777507200,0.61,0.62,0.615,0.61,111
KXNBAGAME-26APR27MINDEN-DEN,KXNBAGAME-26APR27MINDEN,KXNBAGAME,game_winner,Game 5: Minnesota at Denver Winner?,Denver,Denver,yes,1,finalized,2026-04-21T07:06:00Z,2026-04-28T05:22:43Z,2026-04-28T05:30:00Z,6543880.78,4866189.15,1777345200,expected_expiration-150m,1777345200,0.83,0.84,0.835,0.84,111
KXNBAGAME-26APR27DETORL-ORL,KXNBAGAME-26APR27DETORL,KXNBAGAME,game_winner,Game 4: Detroit at Orlando Winner?,Orlando,Orlando,yes,1,finalized,2026-04-21T07:06:00Z,2026-04-28T02:58:12Z,2026-04-28T03:00:00Z,16645499.29,6187206.85,1777336200,expected_expiration-150m,1777336200,0.51,0.52,0.515,0.52,111
KXNBAGAME-26APR28PORSAS-POR,KXNBAGAME-26APR28PORSAS,KXNBAGAME,game_winner,Game 5: Portland at San Antonio Winner?,Portland,Portland,no,0,finalized,2026-04-25T23:48:00Z,2026-04-29T04:27:31Z,2026-04-29T04:30:00Z,15150916.39,10282311.47,1777428000,expected_expiration-150m,1777428000,0.13,0.14,0.135,0.14,111
KXNBAGAME-26APR28ATLNYK-ATL,KXNBAGAME-26APR28ATLNYK,KXNBAGAME,game_winner,Game 5: Atlanta at New York Winner?,Atlanta,Atlanta,no,0,finalized,2026-04-25T23:48:00Z,2026-04-29T02:48:10Z,2026-04-29T03:00:00Z,16714007.44,6008029.02,1777422600,expected_expiration-150m,1777422600,0.27,0.28,0.275,0.27,111
KXNBAGAME-26APR28ATLNYK-NYK,KXNBAGAME-26APR28ATLNYK,KXNBAGAME,game_winner,Game 5: Atlanta at New York Winner?,New York,New York,yes,1,finalized,2026-04-25T23:48:00Z,2026-04-29T02:48:10Z,2026-04-29T03:00:00Z,6696081.11,3858415.26,1777422600,expected_expiration-150m,1777422600,0.71,0.72,0.715,0.72,111
KXNBAGAME-26APR27MINDEN-MIN,KXNBAGAME-26APR27MINDEN,KXNBAGAME,game_winner,Game 5: Minnesota at Denver Winner?,Minnesota,Minnesota,no,0,finalized,2026-04-21T07:06:00Z,2026-04-28T05:22:43Z,2026-04-28T05:30:00Z,20545661.15,13224741.56,1777345200,expected_expiration-150m,1777345200,0.16,0.17,0.165,0.17,111
KXNBAGAME-26APR25OKCPHX-PHX,KXNBAGAME-26APR25OKCPHX,KXNBAGAME,game_winner,Game 3: Oklahoma City at Phoenix Winner?,Phoenix,Phoenix,no,0,finalized,2026-04-18T20:57:00Z,2026-04-25T22:08:58Z,2026-04-25T22:30:00Z,13604978.35,9454010.80,1777147200,expected_expiration-150m,1777147200,0.3,0.31,0.305,0.3,111
KXNBAGAME-26APR25DETORL-ORL,KXNBAGAME-26APR25DETORL,KXNBAGAME,game_winner,Game 3: Detroit at Orlando Winner?,Orlando,Orlando,yes,1,finalized,2026-04-18T20:57:00Z,2026-04-25T19:54:29Z,2026-04-25T20:00:00Z,10717312.12,4978482.66,1777138200,expected_expiration-150m,1777138200,0.48,0.49,0.485,0.49,111
KXNBAGAME-26MAY10NYKPHI-NYK,KXNBAGAME-26MAY10NYKPHI,KXNBAGAME,game_winner,Game 4: New York at Philadelphia Winner?,New York,New York,yes,1,finalized,2026-05-03T02:55:00Z,2026-05-10T22:11:56Z,2026-05-10T22:30:00Z,12020941.70,7832683.08,1778443200,expected_expiration-150m,1778443200,0.82,0.83,0.825,0.83,111
KXNBAGAME-26APR25OKCPHX-OKC,KXNBAGAME-26APR25OKCPHX,KXNBAGAME,game_winner,Game 3: Oklahoma City at Phoenix Winner?,Oklahoma City,Oklahoma City,yes,1,finalized,2026-04-18T20:57:00Z,2026-04-25T22:08:58Z,2026-04-25T22:30:00Z,8971471.62,6393321.77,1777147200,expected_expiration-150m,1777147200,0.69,0.7,0.695,0.7,111
KXNBAGAME-26APR22ORLDET-ORL,KXNBAGAME-26APR22ORLDET,KXNBAGAME,game_winner,Game 2: Orlando at Detroit Winner?,Orlando,Orlando,no,0,finalized,2026-04-18T20:57:00Z,2026-04-23T01:51:33Z,2026-04-23T02:00:00Z,15381498.61,12137497.15,1776900600,expected_expiration-150m,1776900600,0.18,0.19,0.185,0.19,111
KXNBAGAME-26APR25DETORL-DET,KXNBAGAME-26APR25DETORL,KXNBAGAME,game_winner,Game 3: Detroit at Orlando Winner?,Detroit,Detroit,no,0,finalized,2026-04-18T20:57:00Z,2026-04-25T19:54:29Z,2026-04-25T20:00:00Z,18217366.45,9259042.63,1777138200,expected_expiration-150m,1777138200,0.52,0.53,0.525,0.53,111
KXNBAGAME-26MAY01CLETOR-CLE,KXNBAGAME-26MAY01CLETOR,KXNBAGAME,game_winner,Game 6: Cleveland at Toronto Winner?,Cleveland,Cleveland,no,0,finalized,2026-04-27T07:06:00Z,2026-05-02T02:34:27Z,2026-05-01T20:00:00Z,14078739.61,5179045.72,1777656600,expected_expiration-150m,1777656600,0.62,0.63,0.625,0.63,110
KXNBAGAME-26APR19PHXOKC-OKC,KXNBAGAME-26APR19PHXOKC,KXNBAGAME,game_winner,Game 1: Phoenix at Oklahoma City Winner?,Oklahoma City,Oklahoma City,yes,1,finalized,2026-04-18T20:57:00Z,2026-04-19T22:08:38Z,2026-04-19T22:30:00Z,5031095.28,3789963.49,1776628800,expected_expiration-150m,1776628800,0.94,0.95,0.945,0.95,111
KXNBAGAME-26APR19PHXOKC-PHX,KXNBAGAME-26APR19PHXOKC,KXNBAGAME,game_winner,Game 1: Phoenix at Oklahoma City Winner?,Phoenix,Phoenix,no,0,finalized,2026-04-18T20:57:00Z,2026-04-19T22:08:38Z,2026-04-19T22:30:00Z,6318947.67,5227900.67,1776628800,expected_expiration-150m,1776628800,0.05,0.06,0.055,0.06,111
KXNBAGAME-26APR19ORLDET-DET,KXNBAGAME-26APR19ORLDET,KXNBAGAME,game_winner,Game 1: Orlando at Detroit Winner?,Detroit,Detroit,no,0,finalized,2026-04-18T20:57:00Z,2026-04-20T01:08:10Z,2026-04-20T01:30:00Z,17013070.83,8852213.05,1776639600,expected_expiration-150m,1776639600,0.63,0.64,0.635,0.64,111
KXNBAGAME-26APR22PHXOKC-OKC,KXNBAGAME-26APR22PHXOKC,KXNBAGAME,game_winner,Game 2: Phoenix at Oklahoma City Winner?,Oklahoma City,Oklahoma City,yes,1,finalized,2026-04-18T20:57:00Z,2026-04-23T04:23:18Z,2026-04-23T04:30:00Z,6201717.52,4412158.57,1776909600,expected_expiration-150m,1776909600,0.9,0.91,0.905,0.91,110
KXNBAGAME-26APR19ORLDET-ORL,KXNBAGAME-26APR19ORLDET,KXNBAGAME,game_winner,Game 1: Orlando at Detroit Winner?,Orlando,Orlando,yes,1,finalized,2026-04-18T20:57:00Z,2026-04-20T01:08:10Z,2026-04-20T01:30:00Z,14162196.00,6851745.79,1776639600,expected_expiration-150m,1776639600,0.36,0.37,0.365,0.37,111
KXNBAGAME-26APR19PHIBOS-PHI,KXNBAGAME-26APR19PHIBOS,KXNBAGAME,game_winner,Game 1: Philadelphia at Boston Winner?,Philadelphia,Philadelphia,no,0,finalized,2026-04-16T22:32:00Z,2026-04-19T19:36:36Z,2026-04-19T20:00:00Z,5432246.71,4394856.09,1776619800,expected_expiration-150m,1776619800,0.04,0.05,0.045,0.04,111
KXNBAGAME-26APR26BOSPHI-PHI,KXNBAGAME-26APR26BOSPHI,KXNBAGAME,game_winner,Game 4: Boston at Philadelphia Winner?,Philadelphia,Philadelphia,no,0,finalized,2026-04-16T22:32:00Z,2026-04-27T01:37:43Z,2026-04-27T02:00:00Z,17945086.90,13395646.11,1777246200,expected_expiration-150m,1777246200,0.23,0.24,0.235,0.23,111
KXNBAGAME-26APR19PHIBOS-BOS,KXNBAGAME-26APR19PHIBOS,KXNBAGAME,game_winner,Game 1: Philadelphia at Boston Winner?,Boston,Boston,yes,1,finalized,2026-04-16T22:32:00Z,2026-04-19T19:36:36Z,2026-04-19T20:00:00Z,5062185.09,3716745.33,1776619800,expected_expiration-150m,1776619800,0.95,0.96,0.955,0.96,111
KXNBAGAME-26APR24BOSPHI-PHI,KXNBAGAME-26APR24BOSPHI,KXNBAGAME,game_winner,Game 3: Boston at Philadelphia Winner?,Philadelphia,Philadelphia,no,0,finalized,2026-04-16T22:32:00Z,2026-04-25T01:46:26Z,2026-04-25T02:00:00Z,14170525.78,8170201.57,1777073400,expected_expiration-150m,1777073400,0.24,0.25,0.245,0.25,111
KXNBAGAME-26APR22PHXOKC-PHX,KXNBAGAME-26APR22PHXOKC,KXNBAGAME,game_winner,Game 2: Phoenix at Oklahoma City Winner?,Phoenix,Phoenix,no,0,finalized,2026-04-18T20:57:00Z,2026-04-23T04:23:18Z,2026-04-23T04:30:00Z,23344801.15,18094653.09,1776909600,expected_expiration-150m,1776909600,0.09,0.1,0.095,0.1,111
KXNBAGAME-26APR17GSWPHX-PHX,KXNBAGAME-26APR17GSWPHX,KXNBAGAME,game_winner,Golden State at Phoenix Winner?,Phoenix,Phoenix,yes,1,finalized,2026-04-16T07:10:00Z,2026-04-18T04:53:15Z,2026-04-18T05:00:00Z,9489000.55,6426469.43,1776479400,expected_expiration-150m,1776479400,0.67,0.68,0.675,0.68,111
KXNBAGAME-26APR24BOSPHI-BOS,KXNBAGAME-26APR24BOSPHI,KXNBAGAME,game_winner,Game 3: Boston at Philadelphia Winner?,Boston,Boston,yes,1,finalized,2026-04-16T22:32:00Z,2026-04-25T01:46:26Z,2026-04-25T02:00:00Z,6524439.55,3794799.23,1777073400,expected_expiration-150m,1777073400,0.75,0.76,0.755,0.76,111
KXNBAGAME-26APR21PHIBOS-BOS,KXNBAGAME-26APR21PHIBOS,KXNBAGAME,game_winner,Game 2: Philadelphia at Boston Winner?,Boston,Boston,no,0,finalized,2026-04-16T22:32:00Z,2026-04-22T01:30:03Z,2026-04-22T02:00:00Z,13661655.62,7516523.58,1776814200,expected_expiration-150m,1776814200,0.94,0.95,0.945,0.95,111
KXNBAGAME-26APR21PHIBOS-PHI,KXNBAGAME-26APR21PHIBOS,KXNBAGAME,game_winner,Game 2: Philadelphia at Boston Winner?,Philadelphia,Philadelphia,yes,1,finalized,2026-04-16T22:32:00Z,2026-04-22T01:30:03Z,2026-04-22T02:00:00Z,15240536.35,6777171.74,1776814200,expected_expiration-150m,1776814200,0.05,0.06,0.055,0.06,111
KXNBAGAME-26APR17CHAORL-CHA,KXNBAGAME-26APR17CHAORL,KXNBAGAME,game_winner,Charlotte at Orlando Winner?,Charlotte,Charlotte,no,0,finalized,2026-04-16T04:06:00Z,2026-04-18T02:24:20Z,2026-04-18T02:30:00Z,17311666.21,11788333.63,1776470400,expected_expiration-150m,1776470400,0.28,0.29,0.28500000000000003,0.29,111
KXNBAGAME-26MAY01DETORL-DET,KXNBAGAME-26MAY01DETORL,KXNBAGAME,game_winner,Game 6: Detroit at Orlando Winner?,Detroit,Detroit,yes,1,finalized,2026-04-30T02:27:00Z,2026-05-02T01:43:12Z,2026-05-01T20:00:00Z,17398865.97,7304897.85,1777656600,expected_expiration-150m,1777656600,0.6,0.61,0.605,0.6,110
KXNBAGAME-26APR17CHAORL-ORL,KXNBAGAME-26APR17CHAORL,KXNBAGAME,game_winner,Charlotte at Orlando Winner?,Orlando,Orlando,yes,1,finalized,2026-04-16T04:06:00Z,2026-04-18T02:24:20Z,2026-04-18T02:30:00Z,9084346.19,5324399.62,1776470400,expected_expiration-150m,1776470400,0.71,0.72,0.715,0.72,111
KXNBAGAME-26APR24SASPOR-SAS,KXNBAGAME-26APR24SASPOR,KXNBAGAME,game_winner,Game 3: San Antonio at Portland Winner?,San Antonio,San Antonio,yes,1,finalized,2026-04-15T21:38:00Z,2026-04-25T05:32:03Z,2026-04-25T05:30:00Z,19314479.01,9444336.31,1777086000,expected_expiration-150m,1777086000,0.5,0.51,0.505,0.51,111
KXNBAGAME-26APR24SASPOR-POR,KXNBAGAME-26APR24SASPOR,KXNBAGAME,game_winner,Game 3: San Antonio at Portland Winner?,Portland,Portland,no,0,finalized,2026-04-15T21:38:00Z,2026-04-25T05:32:03Z,2026-04-25T05:30:00Z,15774619.00,9945757.90,1777086000,expected_expiration-150m,1777086000,0.49,0.5,0.495,0.5,111
KXNBAGAME-26APR26SASPOR-POR,KXNBAGAME-26APR26SASPOR,KXNBAGAME,game_winner,Game 4: San Antonio at Portland Winner?,Portland,Portland,no,0,finalized,2026-04-15T21:38:00Z,2026-04-26T22:23:03Z,2026-04-26T22:30:00Z,14970947.13,6790555.08,1777233600,expected_expiration-150m,1777233600,0.26,0.27,0.265,0.27,111
KXNBAGAME-26APR17GSWPHX-GSW,KXNBAGAME-26APR17GSWPHX,KXNBAGAME,game_winner,Golden State at Phoenix Winner?,Golden State,Golden State,no,0,finalized,2026-04-16T07:10:00Z,2026-04-18T04:53:15Z,2026-04-18T05:00:00Z,23552296.58,16014490.63,1776479400,expected_expiration-150m,1776479400,0.32,0.33,0.325,0.33,111
KXNBAGAME-26APR21PORSAS-SAS,KXNBAGAME-26APR21PORSAS,KXNBAGAME,game_winner,Game 2: Portland at San Antonio Winner?,San Antonio,San Antonio,no,0,finalized,2026-04-15T21:38:00Z,2026-04-22T02:42:45Z,2026-04-22T03:00:00Z,14381314.42,5485197.01,1776817800,expected_expiration-150m,1776817800,0.74,0.75,0.745,0.75,111
KXNBAGAME-26APR21PORSAS-POR,KXNBAGAME-26APR21PORSAS,KXNBAGAME,game_winner,Game 2: Portland at San Antonio Winner?,Portland,Portland,yes,1,finalized,2026-04-15T21:38:00Z,2026-04-22T02:42:45Z,2026-04-22T03:00:00Z,19349845.94,7976443.40,1776817800,expected_expiration-150m,1776817800,0.25,0.26,0.255,0.26,111
KXNBAGAME-26APR19PORSAS-POR,KXNBAGAME-26APR19PORSAS,KXNBAGAME,game_winner,Game 1: Portland at San Antonio Winner?,Portland,Portland,no,0,finalized,2026-04-15T21:38:00Z,2026-04-20T03:46:29Z,2026-04-20T04:00:00Z,10479768.59,7864056.80,1776648600,expected_expiration-150m,1776648600,0.13,0.14,0.135,0.14,111
KXNBAGAME-26APR26LALHOU-LAL,KXNBAGAME-26APR26LALHOU,KXNBAGAME,game_winner,Game 4: Los Angeles L at Houston Winner?,Los Angeles L,Los Angeles L,no,0,finalized,2026-04-15T21:29:00Z,2026-04-27T04:17:21Z,2026-04-27T04:30:00Z,37701880.27,27767063.19,1777255200,expected_expiration-150m,1777255200,0.45,0.46,0.455,0.46,111
KXNBAGAME-26APR29HOULAL-LAL,KXNBAGAME-26APR29HOULAL,KXNBAGAME,game_winner,Game 5: Houston at Los Angeles L Winner?,Los Angeles L,Los Angeles L,no,0,finalized,2026-04-27T05:16:00Z,2026-04-30T04:48:46Z,2026-04-30T05:00:00Z,24510711.12,13979726.99,1777516200,expected_expiration-150m,1777516200,0.65,0.66,0.655,0.66,111
KXNBAGAME-26APR26LALHOU-HOU,KXNBAGAME-26APR26LALHOU,KXNBAGAME,game_winner,Game 4: Los Angeles L at Houston Winner?,Houston,Houston,yes,1,finalized,2026-04-15T21:29:00Z,2026-04-27T04:17:21Z,2026-04-27T04:30:00Z,8664542.42,5107287.67,1777255200,expected_expiration-150m,1777255200,0.54,0.55,0.545,0.55,111
KXNBAGAME-26MAY25NYKCLE-NYK,KXNBAGAME-26MAY25NYKCLE,KXNBAGAME,game_winner,Game 4: New York at Cleveland Winner?,New York,New York,yes,1,finalized,2026-05-18T03:39:00Z,2026-05-26T02:31:36Z,2026-05-26T03:00:00Z,20171076.75,12057518.92,1779755400,expected_expiration-150m,,,,,,0
KXNBAGAME-26APR26BOSPHI-BOS,KXNBAGAME-26APR26BOSPHI,KXNBAGAME,game_winner,Game 4: Boston at Philadelphia Winner?,Boston,Boston,yes,1,finalized,2026-04-16T22:32:00Z,2026-04-27T01:37:43Z,2026-04-27T02:00:00Z,8586393.25,6147023.46,1777246200,expected_expiration-150m,1777246200,0.76,0.77,0.765,0.77,111
KXNBAGAME-26APR26CLETOR-TOR,KXNBAGAME-26APR26CLETOR,KXNBAGAME,game_winner,Game 4: Cleveland at Toronto Winner?,Toronto,Toronto,yes,1,finalized,2026-04-15T21:29:00Z,2026-04-26T19:55:45Z,2026-04-26T20:00:00Z,14687453.38,5862874.42,1777224600,expected_expiration-150m,1777224600,0.33,0.34,0.335,0.34,111
KXNBAGAME-26APR26CLETOR-CLE,KXNBAGAME-26APR26CLETOR,KXNBAGAME,game_winner,Game 4: Cleveland at Toronto Winner?,Cleveland,Cleveland,no,0,finalized,2026-04-15T21:29:00Z,2026-04-26T19:55:45Z,2026-04-26T20:00:00Z,13465352.14,6240417.58,1777224600,expected_expiration-150m,1777224600,0.66,0.67,0.665,0.66,111
KXNBAGAME-26APR24LALHOU-LAL,KXNBAGAME-26APR24LALHOU,KXNBAGAME,game_winner,Game 3: Los Angeles L at Houston Winner?,Los Angeles L,Los Angeles L,yes,1,finalized,2026-04-15T21:29:00Z,2026-04-25T03:10:38Z,2026-04-25T03:00:00Z,39972126.65,15372640.20,1777077000,expected_expiration-150m,1777077000,0.55,0.56,0.555,0.56,111
KXNBAGAME-26APR25DENMIN-MIN,KXNBAGAME-26APR25DENMIN,KXNBAGAME,game_winner,Game 4: Denver at Minnesota Winner?,Minnesota,Minnesota,yes,1,finalized,2026-04-15T21:29:00Z,2026-04-26T03:24:33Z,2026-04-26T03:30:00Z,24285462.85,12269966.55,1777165200,expected_expiration-150m,1777165200,0.45,0.46,0.455,0.46,111
KXNBAGAME-26APR25DENMIN-DEN,KXNBAGAME-26APR25DENMIN,KXNBAGAME,game_winner,Game 4: Denver at Minnesota Winner?,Denver,Denver,no,0,finalized,2026-04-15T21:29:00Z,2026-04-26T03:24:33Z,2026-04-26T03:30:00Z,20442580.49,10914492.92,1777165200,expected_expiration-150m,1777165200,0.55,0.57,0.56,0.57,111
KXNBAGAME-26MAY25NYKCLE-CLE,KXNBAGAME-26MAY25NYKCLE,KXNBAGAME,game_winner,Game 4: New York at Cleveland Winner?,Cleveland,Cleveland,no,0,finalized,2026-05-18T03:39:00Z,2026-05-26T02:31:36Z,2026-05-26T03:00:00Z,17906992.52,12489860.88,1779755400,expected_expiration-150m,,,,,,0
KXNBAGAME-26MAY19CLENYK-CLE,KXNBAGAME-26MAY19CLENYK,KXNBAGAME,game_winner,Game 1: Cleveland at New York Winner?,Cleveland,Cleveland,no,0,finalized,2026-05-18T03:39:00Z,2026-05-20T03:01:36Z,2026-05-20T03:00:00Z,33282544.50,11930495.59,1779237000,expected_expiration-150m,,,,,,0
KXNBAGAME-26APR23DENMIN-MIN,KXNBAGAME-26APR23DENMIN,KXNBAGAME,game_winner,Game 3: Denver at Minnesota Winner?,Minnesota,Minnesota,yes,1,finalized,2026-04-15T21:29:00Z,2026-04-24T04:14:22Z,2026-04-24T04:30:00Z,10508555.65,6377321.79,1776996000,expected_expiration-150m,1776996000,0.6,0.61,0.605,0.61,111
KXNBAGAME-26APR28PHIBOS-BOS,KXNBAGAME-26APR28PHIBOS,KXNBAGAME,game_winner,Game 5: Philadelphia at Boston Winner?,Boston,Boston,no,0,finalized,2026-04-25T23:48:00Z,2026-04-29T01:34:45Z,2026-04-29T02:00:00Z,11041054.74,6993125.20,1777419000,expected_expiration-150m,1777419000,0.79,0.8,0.795,0.8,111
KXNBAGAME-26APR23NYKATL-ATL,KXNBAGAME-26APR23NYKATL,KXNBAGAME,game_winner,Game 3: New York at Atlanta Winner?,Atlanta,Atlanta,yes,1,finalized,2026-04-15T21:29:00Z,2026-04-24T01:46:52Z,2026-04-24T02:00:00Z,10931838.10,5564340.16,1776987000,expected_expiration-150m,1776987000,0.55,0.56,0.555,0.56,111
KXNBAGAME-26APR23CLETOR-TOR,KXNBAGAME-26APR23CLETOR,KXNBAGAME,game_winner,Game 3: Cleveland at Toronto Winner?,Toronto,Toronto,yes,1,finalized,2026-04-15T21:29:00Z,2026-04-24T02:35:48Z,2026-04-24T03:00:00Z,6031301.36,3269441.24,1776990600,expected_expiration-150m,1776990600,0.53,0.54,0.535,0.54,111
KXNBAGAME-26APR23NYKATL-NYK,KXNBAGAME-26APR23NYKATL,KXNBAGAME,game_winner,Game 3: New York at Atlanta Winner?,New York,New York,no,0,finalized,2026-04-15T21:29:00Z,2026-04-24T01:46:52Z,2026-04-24T02:00:00Z,24777174.59,12554959.65,1776987000,expected_expiration-150m,1776987000,0.43,0.44,0.435,0.44,111
KXNBAGAME-26APR23CLETOR-CLE,KXNBAGAME-26APR23CLETOR,KXNBAGAME,game_winner,Game 3: Cleveland at Toronto Winner?,Cleveland,Cleveland,no,0,finalized,2026-04-15T21:29:00Z,2026-04-24T02:35:48Z,2026-04-24T03:00:00Z,8563589.25,5918966.65,1776990600,expected_expiration-150m,1776990600,0.47,0.48,0.475,0.48,111
KXNBAGAME-26APR27DETORL-DET,KXNBAGAME-26APR27DETORL,KXNBAGAME,game_winner,Game 4: Detroit at Orlando Winner?,Detroit,Detroit,no,0,finalized,2026-04-21T07:06:00Z,2026-04-28T02:58:12Z,2026-04-28T03:00:00Z,17435745.96,9973599.32,1777336200,expected_expiration-150m,1777336200,0.48,0.49,0.485,0.49,111
KXNBAGAME-26APR20ATLNYK-ATL,KXNBAGAME-26APR20ATLNYK,KXNBAGAME,game_winner,Game 2: Atlanta at New York Winner?,Atlanta,Atlanta,yes,1,finalized,2026-04-15T07:06:00Z,2026-04-21T02:47:51Z,2026-04-21T03:00:00Z,11397344.67,4888461.46,1776731400,expected_expiration-150m,1776731400,0.21,0.22,0.215,0.22,111
KXNBAGAME-26APR21HOULAL-HOU,KXNBAGAME-26APR21HOULAL,KXNBAGAME,game_winner,Game 2: Houston at Los Angeles L Winner?,Houston,Houston,no,0,finalized,2026-04-15T21:29:00Z,2026-04-22T05:19:29Z,2026-04-22T05:30:00Z,14930263.47,8227029.84,1776826800,expected_expiration-150m,1776826800,0.69,0.7,0.695,0.7,111
KXNBAGAME-26APR20MINDEN-MIN,KXNBAGAME-26APR20MINDEN,KXNBAGAME,game_winner,Game 2: Minnesota at Denver Winner?,Minnesota,Minnesota,yes,1,finalized,2026-04-15T07:06:00Z,2026-04-21T05:28:34Z,2026-04-21T05:30:00Z,19640001.68,8959779.88,1776740400,expected_expiration-150m,1776740400,0.19,0.2,0.195,0.2,111
KXNBAGAME-26APR19PORSAS-SAS,KXNBAGAME-26APR19PORSAS,KXNBAGAME,game_winner,Game 1: Portland at San Antonio Winner?,San Antonio,San Antonio,yes,1,finalized,2026-04-15T21:38:00Z,2026-04-20T03:46:29Z,2026-04-20T04:00:00Z,11241170.50,9112626.99,1776648600,expected_expiration-150m,1776648600,0.86,0.87,0.865,0.87,111
KXNBAGAME-26APR18TORCLE-TOR,KXNBAGAME-26APR18TORCLE,KXNBAGAME,game_winner,Toronto at Cleveland Winner?,Toronto,Toronto,no,0,finalized,2026-04-14T01:11:00Z,2026-04-18T19:50:47Z,2026-04-18T20:00:00Z,5923620.09,4034058.09,1776533400,expected_expiration-150m,1776533400,0.27,0.28,0.275,0.28,111
KXNBAGAME-26APR18TORCLE-CLE,KXNBAGAME-26APR18TORCLE,KXNBAGAME,game_winner,Toronto at Cleveland Winner?,Cleveland,Cleveland,yes,1,finalized,2026-04-14T01:11:00Z,2026-04-18T19:50:47Z,2026-04-18T20:00:00Z,4664302.22,2949284.25,1776533400,expected_expiration-150m,1776533400,0.71,0.72,0.715,0.72,111
KXNBAGAME-26APR20ATLNYK-NYK,KXNBAGAME-26APR20ATLNYK,KXNBAGAME,game_winner,Game 2: Atlanta at New York Winner?,New York,New York,no,0,finalized,2026-04-15T07:06:00Z,2026-04-21T02:47:51Z,2026-04-21T03:00:00Z,14731235.34,6404760.20,1776731400,expected_expiration-150m,1776731400,0.78,0.79,0.785,0.79,111
KXNBAGAME-26APR20MINDEN-DEN,KXNBAGAME-26APR20MINDEN,KXNBAGAME,game_winner,Game 2: Minnesota at Denver Winner?,Denver,Denver,no,0,finalized,2026-04-15T07:06:00Z,2026-04-21T05:28:34Z,2026-04-21T05:30:00Z,15512434.60,6820745.16,1776740400,expected_expiration-150m,1776740400,0.8,0.81,0.805,0.81,111
KXNBAGAME-26APR18MINDEN-DEN,KXNBAGAME-26APR18MINDEN,KXNBAGAME,game_winner,Minnesota at Denver Winner?,Denver,Denver,yes,1,finalized,2026-04-14T01:11:00Z,2026-04-18T22:16:57Z,2026-04-18T22:30:00Z,9978264.99,5445074.50,1776542400,expected_expiration-150m,1776542400,0.59,0.6,0.595,0.6,111
